repo_owner,repo_name,issue_number,title,body_length,num_labels,created_at,closed_at,num_comments,has_gfi_label,days_open,resolver,resolver_commit_count,is_newcomer_resolver,resolution_method,confidence_score
elastic,elasticsearch,16444,"Java heap space Error on document indexing with spatial field",1972,5,2016-02-04T09:25:45Z,2020-08-11T14:03:44Z,10,1,1650,,,,,
elastic,elasticsearch,15179,"Geohash query not working after migrating to Elasticsearch 2.0/2.1",13877,3,2015-12-02T11:51:48Z,2016-03-09T15:36:33Z,2,1,98,nknize,73,0,pr,high
elastic,elasticsearch,13892,"Add ImmutableGeoPoint Class",385,3,2015-10-01T21:17:24Z,2018-03-26T20:03:37Z,10,1,906,,,,,
elastic,elasticsearch,9511,"Hole is not within polygon",646,7,2015-01-30T16:45:24Z,2015-04-10T17:10:51Z,14,1,70,nknize,33,0,commit,medium
elastic,elasticsearch,9080,"[GEO] GIS envelope validation",3509,6,2014-12-28T19:04:58Z,2014-12-30T17:58:51Z,0,1,1,nknize,20,0,pr,high
elastic,elasticsearch,2544,"[crash] ES should reorder envelope corners",481,6,2013-01-14T13:03:11Z,2014-12-30T17:58:51Z,6,1,715,nknize,20,0,pr,high
elastic,elasticsearch,19484,"Rollover API Numbering not honouring preceding zeroes",794,4,2016-07-18T17:03:57Z,2016-07-28T15:44:50Z,7,1,9,areek,346,0,pr,high
elastic,elasticsearch,6483,"Admin: Expose IndexWriter and versionMap RAM usage in stats",172,4,2014-06-12T13:34:06Z,2014-07-15T00:13:24Z,0,1,32,areek,6,0,commit,medium
elastic,elasticsearch,21312,"_source doesn't work on parent inner_hits",2707,3,2016-11-03T17:41:58Z,2017-05-15T17:24:12Z,12,1,192,,,,,
elastic,elasticsearch,18139,"NPE when calling non existing ingest pipeline",1560,3,2016-05-04T14:58:46Z,2016-05-06T20:34:22Z,3,1,2,talevy,98,0,pr,high
elastic,elasticsearch,110858,"Improve exception message for bad `${ENV_VAR}` substitution in `elasticsearch.yml`",1358,5,2024-07-15T05:46:02Z,2024-10-11T10:00:41Z,4,1,88,minkichoe,1,1,pr,high
elastic,elasticsearch,108838,"Optimize error handling after lazy rollovers",650,5,2024-05-20T19:22:49Z,2024-09-26T14:42:58Z,6,1,128,Kushal-Dalasaniya,1,1,pr,high
elastic,elasticsearch,97693,"Aliases in indices_boost not allowed in combination with Point in Time",5859,6,2023-07-14T15:05:26Z,2024-09-23T14:10:48Z,8,1,436,,,,,
elastic,elasticsearch,111570,"[CI] ModelRegistryIT testGetModel failing",3617,5,2024-08-03T13:21:09Z,2024-08-21T12:37:23Z,8,1,17,maitreya2954,2,1,pr,high
elastic,elasticsearch,109391,"[CI] InferenceCrudIT testDeleteEndpointWhileReferencedByPipeline failing",28953,5,2024-06-05T11:38:57Z,2024-08-20T16:52:31Z,5,1,76,maxhniebergall,63,0,pr,high
elastic,elasticsearch,108841,"[CI] RandomSamplerIT testRandomSamplerConsistentSeed failing",6767,5,2024-05-21T04:46:45Z,2024-07-26T17:54:42Z,4,1,66,ivamly,1,1,pr,high
elastic,elasticsearch,94095,"Explicit minimum_should_match number support for Terms Set Query",1574,5,2023-02-23T21:31:25Z,2023-09-25T12:36:38Z,14,1,213,Kiriakos1998,5,0,pr,medium
elastic,elasticsearch,85710,"Create analyzer accepting any random param and returning that in response as well",1780,5,2022-04-06T07:44:58Z,2024-07-18T10:26:01Z,18,1,834,,,,,
elastic,elasticsearch,14641,"Dates and epoch_millis as floats",1107,5,2015-11-10T02:35:19Z,2017-08-13T05:35:46Z,7,1,642,albertzaharovits,2,1,pr,high
elastic,elasticsearch,12873,"Add epoch_ms to dynamic dates with format `yyyy/MM/dd`",727,5,2015-08-14T10:11:43Z,2015-08-19T09:30:24Z,0,1,4,jasontedor,38,0,pr,high
elastic,elasticsearch,12429,"Use underscores instead of camel-casing for date formats",160,5,2015-07-23T19:20:36Z,2015-07-28T20:57:45Z,2,1,5,bookshelfdave,1,1,pr,high
elastic,elasticsearch,22621,"Range queries do not support time_zone with epoch fields",3230,5,2017-01-13T19:37:35Z,2017-03-28T12:45:39Z,9,1,73,sneivandt,1,1,commit,medium
elastic,elasticsearch,17920,"Use epoch seconds in `to` and `from` fields of date range aggregation `ranges` objects.",930,5,2016-04-21T21:50:52Z,2017-07-18T07:45:28Z,4,1,452,cbuescher,762,0,pr,high
elastic,elasticsearch,25861,"Remove the coerce option on numeric fields.",592,5,2017-07-24T13:13:27Z,2022-08-18T16:07:07Z,23,1,1851,scottsom,0,1,pr,medium
elastic,elasticsearch,24096,"Doc: Clarify count for index.mapping.total_fields.limit",898,5,2017-04-13T21:27:12Z,2018-09-05T16:27:22Z,4,1,509,cbuescher,833,0,pr,high
elastic,elasticsearch,12464,"Rename `lat_lon` to `index` on geo-points",146,6,2015-07-25T22:18:25Z,2016-05-03T14:23:03Z,4,1,282,,,,,
elastic,elasticsearch,12439,"NPE when querying `_all` field with no fields",2825,6,2015-07-24T13:19:27Z,2015-07-28T14:21:00Z,0,1,4,nik9000,39,0,pr,high
elastic,elasticsearch,12329,"Make `_index` field non-configurable",237,5,2015-07-19T13:13:47Z,2015-07-21T07:30:00Z,4,1,1,rjernst,285,0,pr,high
elastic,elasticsearch,12169,"Dynamic templates",888,5,2015-07-09T18:54:22Z,2017-02-17T13:58:12Z,8,1,588,,,,,
elastic,elasticsearch,11861,"Remove `default_index` analyzer name in favour of just `default`",159,5,2015-06-24T19:43:06Z,2015-10-12T21:24:21Z,0,1,110,jpountz,650,0,pr,high
elastic,elasticsearch,11750,"Querystring treats nonexistent wildcard fields as existing in AND expression",1563,5,2015-06-18T13:49:36Z,2018-11-22T11:00:54Z,4,1,1252,,,,,
elastic,elasticsearch,11498,"[Bug] 'ignore_malformed' applied to a malformed (boolean) numeric field does not work ",1194,5,2015-06-04T16:30:13Z,2019-04-17T16:44:08Z,5,1,1413,cbuescher,833,0,pr,high
elastic,elasticsearch,11237,"copy_to needs top level object ",206,6,2015-05-19T20:00:33Z,2015-12-07T13:16:18Z,2,1,201,jimczi,4,0,pr,high
elastic,elasticsearch,11053,"Limit multi fields to relevant settings",276,5,2015-05-08T07:35:42Z,2019-04-16T17:50:27Z,6,1,1439,,,,,
elastic,elasticsearch,8044,"Exception should be thrown if trying to enable ordinals on numeric/date field",1299,5,2014-10-09T22:45:29Z,2016-08-24T15:32:07Z,3,1,684,,,,,
elastic,elasticsearch,4320,"Inconsistent query behavior with multi_field and string value",1319,6,2013-12-03T05:25:59Z,2015-12-15T11:36:02Z,4,1,742,,,,,
elastic,elasticsearch,3877,"default to strict dynamic types when dynamic mapping is disabled",670,5,2013-10-10T17:48:45Z,2016-11-06T10:21:48Z,3,1,1122,mattweber,13,0,pr,medium
elastic,elasticsearch,2401,"Dynamic template with match_mapping_type ignored when there's a match ""*"" after it",2062,5,2012-11-12T14:42:33Z,2016-05-31T10:13:23Z,13,1,1295,jpountz,925,0,pr,high
elastic,elasticsearch,18515,"Non descriptive enough error when reindexing incorrect data",1948,6,2016-05-23T09:45:31Z,2018-03-14T02:13:05Z,5,1,659,,,,,
elastic,elasticsearch,15381,"Config `index.mapper.dynamic: false` is not honored.",1449,5,2015-12-10T21:41:38Z,2015-12-30T21:23:48Z,2,1,19,,,,,
elastic,elasticsearch,15345,"Similarity module is broken",589,5,2015-12-09T19:06:44Z,2018-03-13T14:07:43Z,21,1,824,,,,,
elastic,elasticsearch,15081,"The `_index` field mapping does not accept `enabled`",737,5,2015-11-28T12:34:18Z,2015-11-30T07:43:52Z,2,1,1,clintongormley,709,0,commit,medium
elastic,elasticsearch,14983,"Set soft limit on the number of nested fields per index",393,5,2015-11-24T20:06:09Z,2016-01-19T09:33:09Z,2,1,55,ywelsch,0,1,pr,high
elastic,elasticsearch,14383,"Upgrading fields with only `search_analyzer` specified",303,5,2015-10-30T12:32:21Z,2015-11-18T14:05:42Z,1,1,19,colings86,319,0,pr,high
elastic,elasticsearch,14256,"`_default_`-mapping needs to allow for negation of `_parent` ",1330,6,2015-10-23T00:28:57Z,2017-11-10T15:08:42Z,3,1,749,,,,,
elastic,elasticsearch,13237,"Deprecate eager/lazy norms loading",133,5,2015-09-01T09:48:46Z,2017-06-15T08:57:17Z,2,1,652,,,,,
elastic,elasticsearch,13178,"fielddata_fields for _all doesn't display all the terms",626,5,2015-08-28T14:26:15Z,2018-03-16T10:17:59Z,3,1,930,,,,,
elastic,elasticsearch,12874,"Murmur3 fields should not be indexed",242,5,2015-08-14T10:18:21Z,2015-08-18T10:09:32Z,0,1,3,jpountz,601,0,pr,high
elastic,elasticsearch,27701,"Improve error message for whitespace-only JSON field names",4748,5,2017-12-07T13:12:08Z,2017-12-08T20:46:57Z,6,1,1,olcbean,24,0,pr,high
elastic,elasticsearch,26575,"Range queries on range fields accept `relation: disjoint` but treat it as `relation: intersects`",74,5,2017-09-11T13:44:35Z,2017-09-15T12:01:36Z,2,1,3,liketic,0,1,pr,high
elastic,elasticsearch,26500,"Typo in date format",592,4,2017-09-04T22:26:38Z,2017-09-25T15:01:39Z,3,1,20,liketic,0,1,pr,high
elastic,elasticsearch,24928,"null pointer exception with token_count data type and indexing a null value",10714,5,2017-05-29T04:22:34Z,2017-06-09T12:13:31Z,3,1,11,fred84,1,1,pr,medium
elastic,elasticsearch,23687,"Explain mapping explosion",359,4,2017-03-21T23:53:51Z,2017-08-03T06:48:35Z,5,1,134,matarrese,3,0,pr,high
elastic,elasticsearch,89542,"Boolean field to support ignore_malformed",538,5,2022-08-23T13:43:46Z,2023-02-21T17:22:15Z,14,1,182,devnamrits,2,1,pr,medium
elastic,elasticsearch,89485,"Enhancement of ""Text fields are not optimised for operations ..."" log message",2671,5,2022-08-19T09:14:30Z,2022-09-13T15:13:45Z,3,1,25,sakurai-youhei,2,1,pr,high
elastic,elasticsearch,15196,"Improve ""Analyzer [my_analyzer] must have a type associated with it"" error",661,5,2015-12-02T17:50:38Z,2016-07-27T12:40:13Z,3,1,237,,,,,
elastic,elasticsearch,13325,"Expose lucene FingerprintFilter",191,6,2015-09-03T19:24:03Z,2016-04-20T20:10:56Z,1,1,230,polyfractal,83,0,pr,high
elastic,elasticsearch,4709,"Specify an empty stopwords list with an empty array",177,5,2014-01-13T18:26:09Z,2016-11-06T11:19:15Z,2,1,1027,,,,,
elastic,elasticsearch,18362,"Add regex flags to pattern-replace character filter",161,5,2016-05-15T14:19:24Z,2016-06-09T16:39:23Z,2,1,25,gfyoung,1,1,pr,high
elastic,elasticsearch,18244,"Deprecate analyser aliases?",246,5,2016-05-10T14:14:57Z,2016-08-15T20:17:58Z,1,1,97,abeyad,0,1,pr,high
elastic,elasticsearch,17140,"Defining a custom analyzer should a accept `token_filters` settings",1044,4,2016-03-16T12:42:34Z,2016-04-20T13:05:19Z,2,1,35,,,,,
elastic,elasticsearch,15492,"Error message failure when analyzer created without tokenizer",668,5,2015-12-16T21:49:48Z,2016-05-19T13:47:22Z,1,1,154,jeff303,1,1,pr,medium
elastic,elasticsearch,21978,"Rename `delimiter_payload_filter` to `delimiter_payload`.",145,5,2016-12-05T16:38:02Z,2017-11-24T12:03:20Z,3,1,353,liketic,0,1,pr,high
elastic,elasticsearch,27310,"Normalizer doesn’t like trim filter",232,5,2017-11-07T19:23:48Z,2017-12-18T14:27:04Z,10,1,40,romseygeek,2,1,pr,high
elastic,elasticsearch,101803,"Inconsistent Text Trimming in `Unified` Highlighter with `number_of_fragments` Set to `0`",1496,4,2023-11-04T10:14:01Z,2024-03-22T15:07:00Z,3,1,139,yashdamani,1,1,pr,high
elastic,elasticsearch,22823,"IcuFoldingTokenFilter still accepts camelCase parameter",251,5,2017-01-26T19:42:01Z,2018-11-01T10:06:52Z,6,1,643,liketic,0,1,pr,high
elastic,elasticsearch,16561,"No documentation on what stopwords are in each set",93,4,2016-02-09T22:05:40Z,2020-03-03T18:05:13Z,9,1,1483,jrodewig,363,0,pr,high
elastic,elasticsearch,13146,"Add support for ICUTokenizerFactory and customizing the rule file in ICU tokenizer",1045,6,2015-08-27T15:34:05Z,2016-04-22T19:59:06Z,2,1,239,xuzha,13,0,pr,high
elastic,elasticsearch,85946,"Keyword tokenizer + keep_types filter causing empty string to be returned as only token",1267,6,2022-04-16T10:12:01Z,2022-06-13T09:28:51Z,16,1,57,amitmbm,8,0,pr,medium
elastic,elasticsearch,39665,"Example rescore plugin sorted order is not used",619,5,2019-03-04T19:07:20Z,2023-10-04T09:28:23Z,7,1,1674,pmpailis,3,0,pr,high
elastic,elasticsearch,31775,"Scroll API fails to apply Rescore query",1468,5,2018-07-03T18:27:59Z,2018-08-28T19:48:24Z,5,1,56,not-napoleon,1,1,pr,high
elastic,elasticsearch,94028,"Highlighting: `encoder` and `tags_schema` are not accepted on a field level ",5894,4,2023-02-22T17:40:02Z,2024-04-11T15:24:49Z,5,1,413,Leuteris,1,1,pr,high
elastic,elasticsearch,24318,"Fast vector highlighting span queries for nested documents",2716,5,2017-04-25T17:12:54Z,2018-11-08T10:09:03Z,4,1,561,j-haj,1,1,pr,high
elastic,elasticsearch,21802,"`require_field_match` should accept ""true""|""false""",665,3,2016-11-25T16:00:33Z,2017-05-15T16:15:21Z,4,1,171,javanna,1706,0,pr,high
elastic,elasticsearch,3588,"Support highlight encoders provided via plugins",213,5,2013-08-28T08:32:28Z,2018-03-14T09:31:35Z,3,1,1659,,,,,
elastic,elasticsearch,69009,"`pre_tags` and `post_tags` params not validated for empty values",2262,4,2021-02-15T21:01:56Z,2024-03-21T18:31:51Z,3,1,1129,white-cc,1,1,pr,high
elastic,elasticsearch,33200,"CompletionFieldMapper should ignore null values",276,4,2018-08-28T11:37:33Z,2018-09-03T14:50:38Z,3,1,6,jimczi,465,0,pr,medium
elastic,elasticsearch,40405,"Percolate query ignores ""name"" parameter",5984,4,2019-03-25T12:22:37Z,2019-05-28T07:37:05Z,7,1,63,gurkankaymak,1,1,pr,high
elastic,elasticsearch,13827,"Add doc match score support to percolate api",1379,4,2015-09-28T13:15:54Z,2016-03-31T08:12:12Z,5,1,184,martijnvg,1478,0,pr,high
elastic,elasticsearch,11264,"Using a query in Percolate should implicitly enable track_scores",822,5,2015-05-20T17:35:26Z,2016-03-21T11:36:42Z,2,1,305,martijnvg,1467,0,pr,high
elastic,elasticsearch,10500,"Cannot put percolator query on geo_shape field",1925,5,2015-04-09T09:04:49Z,2016-01-29T10:57:22Z,8,1,295,martijnvg,1434,0,pr,medium
elastic,elasticsearch,9386,"Percolator is ignoring position_offset_gap",1500,5,2015-01-22T17:29:03Z,2016-04-12T08:51:15Z,2,1,445,martijnvg,1488,0,commit,medium
elastic,elasticsearch,106455,"Security Auto-Configuration: Transport CA is named ""HTTP CA""",478,4,2024-03-19T08:02:18Z,2024-07-08T01:36:50Z,3,1,110,adityakukankar,1,1,pr,high
elastic,elasticsearch,109337,"[Logging] Enhance error logging to include index name during field limit exceedance",2026,4,2024-06-04T08:41:08Z,2024-06-21T21:45:38Z,3,1,17,,,,,
elastic,elasticsearch,108486,"Limit the value in prefix query ",122,4,2024-05-09T20:23:55Z,2024-06-05T18:51:08Z,6,1,26,lorenzoverardo,1,1,pr,high
elastic,elasticsearch,107840,"PUT /_snapshot/{repository} with invalid repository configuration returns an error response but still successfully changes the config",1433,4,2024-04-24T13:24:53Z,2024-05-31T21:50:17Z,8,1,37,mhl-b,6,0,pr,high
elastic,elasticsearch,35595,"Watcher: Description field added potentially searchable",290,4,2018-11-15T15:35:56Z,2024-05-08T21:27:36Z,6,1,2001,,,,,
elastic,elasticsearch,20936,"Force merge does not compress index if already at 1 segment",964,4,2016-10-14T08:04:59Z,2024-05-08T20:46:16Z,12,1,2763,,,,,
elastic,elasticsearch,24898,"Update by query should support short script form and `doc`",351,4,2017-05-26T07:56:29Z,2018-03-20T14:59:30Z,13,1,298,pozhidaevak,2,1,pr,medium
elastic,elasticsearch,102981,"add validation on _id field when upsert new doc",2286,4,2023-12-05T12:59:09Z,2024-01-17T15:33:16Z,8,1,43,wdongyu,1,1,pr,high
elastic,elasticsearch,18691,"Improve Matrix Agg RunningStats performance by using field ordinals as hash keys",126,5,2016-06-01T21:47:27Z,2024-01-12T14:29:33Z,10,1,2780,,,,,
elastic,elasticsearch,19546,"Create a percentile_ranks_bucket pipeline aggregation",346,5,2016-07-22T08:24:17Z,2024-01-12T14:25:59Z,10,1,2730,,,,,
elastic,elasticsearch,61771,"Make msearch line format less lenient",712,6,2020-09-01T09:12:13Z,2024-01-04T12:34:32Z,5,1,1220,limotova,1,1,pr,high
elastic,elasticsearch,101873,"Add support for proxy scheme in S3 repository client",941,5,2023-11-07T13:23:34Z,2023-11-24T08:33:22Z,11,1,16,heissanjay,1,1,pr,high
elastic,elasticsearch,99614,"Failing bootstrap checks should link to reference docs",547,5,2023-09-17T07:39:47Z,2023-09-21T06:45:30Z,9,1,3,NEUpanning,2,1,pr,high
elastic,elasticsearch,94544,"Optimize ContentPath#pathAsText",776,4,2023-03-20T12:58:46Z,2023-09-13T11:02:15Z,18,1,176,dorukguner,1,1,pr,medium
elastic,elasticsearch,97101,"Transform incorrectly calculates date bucket after updating older data",3552,4,2023-06-26T10:58:55Z,2023-08-07T15:05:04Z,18,1,42,alyokaz,2,1,pr,high
elastic,elasticsearch,86106,"Ingest date processor: Support nanosecond precision with UNIX format",1456,4,2022-04-23T02:28:40Z,2023-09-08T19:59:05Z,4,1,503,r00tu53r,0,1,pr,medium
elastic,elasticsearch,83010,"Remove all fields other than a defined list",512,4,2022-01-25T01:16:06Z,2022-03-07T15:35:27Z,10,1,41,zembrzuski,0,1,pr,medium
elastic,elasticsearch,85851,"[DOCS] Consolidate CircuitBreakers",877,5,2022-04-13T02:28:15Z,2022-10-14T11:33:56Z,5,1,184,pdsing,0,1,pr,medium
elastic,elasticsearch,88605,"[ML] Weird advice from explain endpoint about aggregatable fields for DFA index with ""subobjects"" : false",7767,4,2022-07-08T15:33:46Z,2023-07-17T14:27:47Z,6,1,373,maxhniebergall,0,1,pr,high
elastic,elasticsearch,95741,"Improve MatchNoDocsQuery description",541,5,2023-05-02T15:16:06Z,2023-06-30T15:49:25Z,6,1,59,alexgorunescu97,0,1,pr,high
elastic,elasticsearch,97181,"[ML] Reduce debug log noise from frequent ml API calls",2575,4,2023-06-28T11:57:04Z,2023-06-29T18:37:46Z,2,1,1,maxhniebergall,0,1,pr,high
elastic,elasticsearch,85487,"Improve error message for `ccs_force_fail` mode flag ",840,4,2022-03-30T09:27:18Z,2023-06-28T15:27:22Z,1,1,455,quux00,0,1,pr,high
elastic,elasticsearch,96874,"Cluster bootstrap warning incorrectly emitted for `discovery.type: single-node`",377,4,2023-06-15T14:01:11Z,2023-06-26T07:22:01Z,3,1,10,NEUpanning,0,1,pr,high
elastic,elasticsearch,95149,"Support null_value for rank_feature field type",128,5,2023-04-11T12:27:04Z,2023-05-23T16:52:38Z,9,1,42,mayya-sharipova,0,1,pr,high
elastic,elasticsearch,95663,"top_metrics aggregation should fail if it contains sub aggregations",721,4,2023-04-28T10:53:17Z,2023-05-23T09:57:36Z,9,1,24,shans96,0,1,pr,high
elastic,elasticsearch,61591,"Add min_doc_count to bucketing aggregations",1199,4,2020-08-26T15:40:20Z,2023-05-10T16:33:26Z,7,1,987,,,,,
elastic,elasticsearch,95817,"Import dangling index API - incorrect log message",1433,4,2023-05-04T05:41:53Z,2023-05-09T05:41:45Z,4,1,4,shreya-sagar,0,1,pr,high
elastic,elasticsearch,83957,"Add ability to override keyed parameter in filters aggregation",2596,4,2022-02-15T15:58:19Z,2023-04-10T17:53:29Z,13,1,419,amooncake,0,1,pr,high
elastic,elasticsearch,50481,"Add min_doc_count option to geo grid aggregations",1397,4,2019-12-24T07:45:19Z,2023-04-04T14:24:20Z,9,1,1197,,,,,
elastic,elasticsearch,83363,"Search Template API Explain Query String Argument Ignored",1271,5,2022-02-01T11:44:37Z,2023-03-30T18:34:26Z,8,1,422,jackpan123,0,1,pr,high
elastic,elasticsearch,47678,"Rest only High Level APIs completeness",706,3,2019-10-07T17:16:55Z,2023-03-24T14:58:17Z,50,1,1263,hub-cap,0,1,pr,medium
elastic,elasticsearch,30405,"Add test for QueryExplanation serialization backwards compatibility ",88,4,2018-05-04T23:26:11Z,2023-02-10T23:13:40Z,6,1,1742,pcsanwald,0,1,pr,medium
elastic,elasticsearch,27583,"Remove `index.optimize_auto_generated_id`",108,4,2017-11-29T13:28:06Z,2019-02-16T18:34:12Z,11,1,444,liketic,0,1,pr,high
elastic,elasticsearch,2661,"Short response for Bulk API",581,3,2013-02-18T16:22:54Z,2016-12-09T10:53:22Z,29,1,1389,Gillani0,0,1,pr,medium
elastic,elasticsearch,89263,"Wrapper query docs refer to transport client and HLRC",336,5,2022-08-11T06:52:09Z,2022-12-15T15:14:32Z,10,1,126,apurvsibal,0,1,pr,medium
elastic,elasticsearch,92098,"Allocation settings docs also include miscellaneous (unrelated) cluster settings",296,4,2022-12-05T13:45:07Z,2022-12-14T10:59:12Z,1,1,8,amyjtechwriter,0,1,pr,medium
elastic,elasticsearch,90630,"Fix links to Apache HTTP Client doc",523,4,2022-10-04T08:24:46Z,2022-12-07T14:38:07Z,9,1,64,thiagobarbosa,0,1,pr,medium
elastic,elasticsearch,55065,"SQL: Implement DATE_FORMAT function",666,4,2020-04-10T14:34:20Z,2022-11-17T13:42:31Z,29,1,950,didendron,0,1,pr,medium
elastic,elasticsearch,91280,"APM log_file option is not Windows friendly",483,6,2022-11-03T14:48:50Z,2022-11-15T20:21:32Z,2,1,12,,,,,
elastic,elasticsearch,84741,"[DOCS] DLS/FLS no longer disable shard request cache.",408,5,2022-03-08T00:09:19Z,2022-10-14T19:52:42Z,6,1,220,arpitbhardwaj,0,1,pr,medium
elastic,elasticsearch,86875,"Support fields under body as well as in url for field_caps API.",461,5,2022-05-18T01:57:58Z,2022-08-04T17:44:50Z,12,1,78,likzn,0,1,pr,high
elastic,elasticsearch,85207,"MetadataIndexStateService block log messages are confusing",664,5,2022-03-22T09:54:14Z,2022-08-03T15:21:36Z,2,1,134,mslowiak,0,1,pr,high
elastic,elasticsearch,20004,"Search reduce failures map to 503 status code",1142,4,2016-08-16T13:13:58Z,2022-07-22T15:23:37Z,14,1,2166,salvatore-campagna,0,1,pr,high
elastic,elasticsearch,74162,"Prevent ES from writing to /tmp on startup",394,5,2021-06-16T07:40:17Z,2022-07-20T16:59:04Z,5,1,399,,,,,
elastic,elasticsearch,74163,"Use ES_TMPDIR instead of java.io.tmpdir",736,4,2021-06-16T07:43:07Z,2022-07-20T16:58:14Z,15,1,399,,,,,
elastic,elasticsearch,77717,"GeoBoundingBox query should work on bounding box with equal latitude or longitude",998,4,2021-09-14T15:33:45Z,2022-04-26T12:50:02Z,12,1,223,jchrys,0,1,pr,high
elastic,elasticsearch,6942,"bin/plugin on a system where JAVA_HOME contains spaces fails",472,4,2014-07-21T12:48:06Z,2016-11-25T18:24:08Z,13,1,858,EricccccZhang,0,1,pr,medium
elastic,elasticsearch,29268,"Stricter `UpdateSettingsRequest` parsing on the REST layer",836,5,2018-03-27T17:12:39Z,2021-12-01T16:43:40Z,7,1,1344,olcbean,0,1,pr,medium
elastic,elasticsearch,70108,"top_metrics needs a test for flattened fields",231,3,2021-03-08T18:54:15Z,2021-10-20T14:02:54Z,16,1,225,nilanshu96,0,1,pr,medium
elastic,elasticsearch,63784,"Add KeyUsage, ExtendedKeyUsage, CipherSuite & Protocol to SSL diagnostics",466,5,2020-10-16T00:56:38Z,2021-08-16T03:19:37Z,9,1,304,sindhusp,0,1,pr,high
elastic,elasticsearch,51132,"_security API not accepting 2y bcrypt hashes",1912,4,2020-01-16T22:42:19Z,2021-08-13T06:24:32Z,8,1,574,tvernum,0,1,pr,medium
elastic,elasticsearch,75701,"JarHell Bootstrap Check can yield false positives",3004,5,2021-07-26T19:09:23Z,2021-08-12T16:38:11Z,7,1,16,BalasubramanyamEvani,0,1,pr,medium
elastic,elasticsearch,44070,"Allow adjustment of index resource constraints in ILM phase transitions",1337,4,2019-07-08T13:07:03Z,2021-08-11T21:35:47Z,17,1,765,masseyke,0,1,pr,high
elastic,elasticsearch,30944,"certutil: large passwords not set",612,4,2018-05-30T01:33:17Z,2021-08-02T04:54:54Z,15,1,1160,MiguelFerreira1998,0,1,pr,medium
elastic,elasticsearch,49927,"Prevent illegal `max_query_terms` values in MLT query",292,5,2019-12-06T16:49:07Z,2019-12-09T13:39:15Z,1,1,2,vishnuchilamakuru,0,1,pr,medium
elastic,elasticsearch,70336,"Improve human-readability of ILM timing error message",1101,5,2021-03-11T20:36:45Z,2021-07-13T20:45:46Z,5,1,124,Esduard,0,1,pr,high
elastic,elasticsearch,29714,"Log REST target with 403",639,7,2017-02-10T17:35:16Z,2021-07-07T08:12:41Z,23,1,1607,,,,,
elastic,elasticsearch,72786,"Prevent or Warn when creating or updating an ILM policy using rollover with max_docs set to a value larger than the possible Lucene max docs limit",1569,4,2021-05-06T05:25:08Z,2021-06-17T16:38:47Z,8,1,42,,,,,
elastic,elasticsearch,63451,"Fix error reporting for SSL resources outside of config dir",309,4,2020-10-08T04:18:57Z,2021-06-07T03:30:22Z,6,1,241,filipdav,0,1,pr,high
elastic,elasticsearch,60668,"Painless convenience function for matching IP addresses",122,5,2020-08-04T16:39:07Z,2021-04-05T14:43:09Z,15,1,243,shans96,0,1,pr,high
elastic,elasticsearch,61074,"Change `action.destructive_requires_name` to true by default to avoid data deleted by accident",477,5,2020-08-13T01:20:53Z,2021-03-31T19:59:58Z,3,1,230,YashJipkate,0,1,pr,high
elastic,elasticsearch,33434,"[Painless] Augmentation.join can't handle empty strings at the start",2127,4,2018-09-05T18:24:28Z,2021-02-03T17:31:02Z,6,1,881,nik9000,0,1,pr,high
elastic,elasticsearch,54964,"SQL: Implement to_char(date/time/datetime, pattern)",200,4,2020-04-08T16:21:34Z,2021-02-03T15:08:02Z,30,1,300,palesz,0,1,pr,medium
elastic,elasticsearch,65335,"Make it easier to define enum settings",435,4,2020-11-21T00:05:16Z,2021-01-16T01:08:57Z,4,1,56,AlexAxeman,0,1,pr,medium
elastic,elasticsearch,60750,"7.8 RestHighLevelClient - Composable Index Templates API difficult to use",1340,4,2020-08-05T14:46:49Z,2021-01-12T20:30:31Z,16,1,160,antrix190,0,1,pr,medium
elastic,elasticsearch,39487,"indicate to Restart Elasticsearch whenever plugin is installed",534,3,2019-02-28T04:20:08Z,2021-01-11T21:53:33Z,3,1,683,qlchan24,0,1,pr,high
elastic,elasticsearch,65847,"[ILM] Delete phase can be created without delete action (empty actions object)",368,4,2020-12-03T18:59:58Z,2021-01-06T10:19:31Z,3,1,33,dlbas,0,1,pr,high
elastic,elasticsearch,2168,"Suggestion: make man page or better CLI help",348,4,2012-08-14T01:44:35Z,2014-12-02T12:29:56Z,4,1,840,,,,,
elastic,elasticsearch,2794,"Downloads have incomplete notices and license texts",494,5,2013-03-18T11:10:33Z,2015-06-17T16:06:55Z,8,1,821,clintongormley,0,1,pr,high
elastic,elasticsearch,8470,"Set default node name to hostname",77,4,2014-11-13T15:52:50Z,2015-04-17T08:17:55Z,8,1,154,AndreKR,0,1,pr,high
elastic,elasticsearch,8615,"Elasticsearch fails when paths contain spaces",172,5,2014-11-23T14:08:52Z,2014-12-01T18:19:02Z,3,1,8,,,,,
elastic,elasticsearch,9050,"RPM init.d script does not pass CONF_FILE to ES",605,5,2014-12-23T19:07:04Z,2015-12-03T19:08:49Z,1,1,345,,,,,
elastic,elasticsearch,13991,"paramters as command line args handled differently by plugin and elasticsearch script",250,5,2015-10-07T11:25:29Z,2017-02-08T13:34:49Z,3,1,490,,,,,
elastic,elasticsearch,14211,"rpm uses non-portable `--system` flag to `useradd`",228,5,2015-10-20T14:51:45Z,2016-06-09T15:24:10Z,2,1,233,girirajsharma,0,1,pr,medium
